# =============================================================================
# postcode_nsw_geocode.csv - Lookup-table for postcode center localities
#
# Created with 'get_pc_coord.py' routine
# Contains the localities (longitude, lattitude) of postcodes from NSW
# (New South Wales)
#
# Source: - NSW Land and Property Information
#
# First column is the postcode, second column the longitude and the third
# column is the lattitude.
#
# Last update: 18/11/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "postcode_nsw_geocode.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

2765, 150.86044, -33.66722
2766, 150.84030, -33.77412
2767, 150.87539, -33.76057
2768, 150.93289, -33.73329
2770, 150.81301, -33.75209
2773, 150.62599, -33.76597
2774, 150.61810, -33.73760
2775, 151.01484, -33.36803
2776, 150.54331, -33.69091
2777, 150.58931, -33.69168
2778, 150.48404, -33.73112
2779, 150.45594, -33.72027
2780, 150.31676, -33.70600
2782, 150.37318, -33.71144
2783, 150.43261, -33.71971
2784, 150.41348, -33.72538
2785, 150.28764, -33.64044
2786, 150.27463, -33.56603
2787, 149.85265, -33.74260
2790, 150.13168, -33.48202
2791, 149.13851, -33.60998
2792, 149.01570, -33.65703
2793, 148.84240, -33.87063
2794, 148.66253, -33.84185
2795, 149.58280, -33.47121
2797, 149.75895, -32.89641
2798, 149.16261, -33.45026
2799, 149.24385, -33.56887
2800, 149.08743, -33.28757
2803, 148.43263, -34.21257
2804, 148.64678, -33.56522
2805, 148.42982, -33.65062
2806, 148.39769, -33.44024
2807, 148.56213, -34.02608
2808, 148.93848, -33.93737
2809, 148.39947, -34.00998
2810, 148.06390, -33.88127
2820, 148.97683, -32.59741
2821, 148.16055, -32.22618
2823, 147.95829, -32.01037
2824, 147.74230, -31.46593
2825, 147.17429, -31.53378
2827, 148.64966, -31.65107
2828, 148.46306, -31.26919
2829, 148.35145, -30.87188
2830, 148.61905, -32.24734
2831, 147.93527, -31.52990
2832, 148.14138, -29.96383
2833, 148.57448, -29.56678
2834, 147.98255, -29.43068
2835, 145.83158, -31.66057
2836, 143.52688, -31.82055
2839, 146.95143, -29.89569
2840, 145.68144, -29.93460
2842, 149.05935, -31.80185
2843, 149.54946, -31.89711
2844, 149.43206, -32.03044
2845, 150.06352, -33.41169
2846, 150.07706, -33.12480
2847, 149.98134, -33.35647
