# =============================================================================
# surname_nsw_freq.csv - Frequency table for surnames in New South Wales
#
# Source: Australian Whitepages (http://www.whitepages.com.au)
#         (May 2001)
#
# Last update: 11/04/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "surname_nsw_freq.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

# =============================================================================
#
# This table is in a two-column comma separated format, with the first column
# being the names and the second a corresponding frequency count. 
#
# =============================================================================

adhipurnomo,1
adhmed,1
adi,3
adian,3
adianto,1
adiasa,3
adib,4
adidi,2
adidjaja,2
adie,16
adiga,1
adikari,3
adikarta,1
adil,1
adilovic,1
adily,1
adimari,2
adin,4
adinanto,2
adinata,1
adioski,1
adiprodjo,1
adique,1
adis,1
adiseshan,2
adishou,1
adison,1
adisubrata,1
adisuwono,1
aditiya,1
aditjondro,1
aditos,1
aditriawan,1
aditya,1
adivi,1
adiwidjaja,1
adiwijaja,1
adiwijaya,2
adiya,1
adiyody,3
adiyuwono,1
adjaout,1
adjei,1
adjemian,2
adji,1
adjie,1
adjis,1
adjula,1
adkin,2
adkins,33
adl,1
adlam,26
adlan,1
adland,3
adlao,1
adlard,17
adldinger,2
adle,2
adlem,2
adler,144
adlesic,1
adli,2
adlide,3
adlington,42
adlmayer,2
adloff,1
adlouni,2
adlparvar,2
adlum,1
adm,2
admana,1
admon,2
adnam,1
adnams,2
adnan,5
adnett,3
adney,7
adnitt,1
adnol,1
adnrews,1
adnum,39
adnyana,2
adolakian,1
adolehe,1
adolfson,6
adolfsson,1
adolph,1
adolphe,18
adolphs,1
adolphson,2
adolphus,6
adomaitis,1
adomian,1
adoms,1
adoncello,5
adonis,7
adoranti,4
adorini,10
adorjan,2
adorna,4
adorni,2
adorno,2
adou,1
adouni,7
adra,14
adragna,1
adrahimina,1
adrakar,1
adramides,1
adrarnsjah,1
adrees,1
adriaans,2
adriaanse,5
adriaansen,4
adriaansz,3
adriaens,1
adriaenssens,1
adriamo,1
adrian,34
adriana,1
adriano,9
adriao,4
adrias,1
adriatico,2
adric,2
adrichem,9
adrichen,1
adricula,1
adriel,1
adrien,5
adrienne,1
adrigan,2
adsett,11
adshead,7
adsikary,1
adthikari,1
adu_gyamfi,1
adu_lartey,1
aducayen,1
aduckiewicz,2
adul,1
adulcikas,1
aduleh,1
adusuleiman,1
adusumilli,2
advani,3
advic,1
advich,1
adviento,1
adwan,3
ady,2
adyana,1
adyansyah,1
adye,1
adzersen,1
adzic,10
adzievski,1
adzijoski,1
aeberhard,2
aeberli,2
aebersold,1
aebi,4
aebischer,1
aeckerle,1
aedy,1
aefea,1
aegler,1
aeia,1
aeiveri,1
aek,1
aekins,2
aepinus,1
aeppli,1
aera,1
aeria,7
aerlic,3
aerts,4
aeru,1
aeschacher,1
aeschbacher,1
aesche,1
aeschlimann,1
aesha,1
aesir,1
aesook,1
aesquivel,1
aetopoulos,1
aeuckens,1
afa,2
afaar,1
afaghi,1
afalla,1
afamasaga,5
afan,1
afanasgev,1
afanasiev,1
afanassiev,1
afandi,2
afano,1
afaras,6
afari,1
afarian,3
afaridan,3
afarin,1
afarinesh,1
afasene,1
afchal,1
afdab,1
afeaki,3
afehy,1
afeich,1
afele,6
afeltro,1
afendaulis,1
afendoulis,1
afentoglou,1
afenya,1
affan,2
affannato,2
affara,4
affarian,2
affi,1
affinito,1
affleck,79
afflerbach,1
afflick,19
afflitto,1
affolter,1
affonso,1
afford,8
affouf,2
affoum,1
afghan,1
afghani,1
afharabi,1
afheldt,1
afif,8
afinidad,2
afionis,1
afiouni,12
afiouny,2
aflak,6
aflecht,2
aflot,1
afoa,3
afolau,1
afonso,10
afoosi,1
afpetersens,1
afrachteh,2
afrakoff,3
afram,3
afrasiabi,1
afrawaal,1
afremova,1
afribo,2
africa,5
africh,3
afrides,1
afrique,1
afrooghi,1
afroukteh,1
afroz,1
afsar,1
afsari,1
afser,1
afshal,1
afshar,3
afsharfard,1
afshari,9
afshariyan,1
afsharkiani,1
afstathiou,1
aftab,5
aftanas,2
aftian,1
afu,6
afualo,2
afuang,1
afundar,1
afungia,2
afyouni,5
afzaal,1
afzal,6
afzali,6
afzkielowicz,1
ag,2
aga,2
agaciyan,2
agackis,1
agacy,1
agadi,1
agafila,2
agafonoff,3
agagiotis,3
agah,1
agahajanian,1
agahari,3
agahi,3
agahri,1
agaibi,3
agaiby,5
agajani,1
agakhanian,1
agala,2
agalawattage,1
agale,1
agalewatte,1
agalianos,1
agalidis,1
agaliotis,1
agamalis,2
agamemnonos,3
agami,1
aganakis,1
aganemnonos,1
aganoor,1
aganovic,8
agaoglu,1
agapiadis,2
agapides,2
agapios,1
agapiou,7
agapis,1
agapitos,6
agar,32
agardy,1
agaroskina,1
agars,3
agarti,1
agarwal,14
agarwalla,1
agashe,2
agasian,1
agassi,1
agastya,1
agata,1
agate,4
agatep,2
agathocleous,6
agathokleous,1
agathopoulos,4
agathos,6
agati,3
agatiello,1
agatos,1
agatsiotis,4
agawani,1
agazzi,1
agbayani,1
agbere,1
agbinya,1
agbisit,1
agboola,1
agbulos,1
agbuya,4
agcanas,1
agcaoili,2
agceli,1
agda,1
agdam,1
agdiran,1
agdo,1
age,1
agee,1
ageed,1
ageeff,1
agel,1
agelakis,1
ageletos,2
agelidis,1
agelonatas,1
agelonitis,1
agen,1
agena,1
agent,1
agentas,2
ager,26
ageras,2
agerbeek,1
ageska,1
agett,5
agg,3
agganis,2
aggar,10
aggarwal,20
aggarwala,8
aggeloboulos,1
aggenbach,1
aggett,24
aggiallah,1
aggio,11
aggs,4
agh,1
agha,20
aghababian,1
aghabi,2
aghahowa,1
aghaian,3
aghajani,6
aghajanian,8
aghakhani,1
aghamalian,1
aghamalyan,1
aghan,2
aghassi,1
aghayan,4
aghazarian,1
aghazarmian,2
aghdaei,1
aghdami,1
aghdasi,2
aghdesi,1
aghion,3
agho,1
aghobian,1
aghostin,1
agia,3
agiakatsikas,1
agiannitis,1
agiasotis,2
agic,1
agichian,1
agid,1
agido,1
agienza,1
agikatikas,1
agil,1
agilda,1
agilias,1
agill,1
agim,3
agimntuyen,1
aginian,4
aginsky,1
agintas,1
agiolera,1
agiomamitis,3
agiomantis,1
agios,1
agioski,1
agiostratitis,4
agirgun,1
agirrezabal,1
agiseputro,1
agishev,1
agitmenoglu,1
agito,2
agius,227
agland,65
agliaro,2
aglio,11
agliozzo,3
agllias,3
aglubat,1
agmon,1
agnacio,1
agnelotti,1
agnes,6
agnese,6
agnew,217
agnez,2
agngaray,1
agnihotri,5
agnisha,1
agnley,1
agnoli,2
agobian,1
agocs,4
agodeno,1
agofti,1
agolley,1
agolzeri,1
agombar,3
agon,3
agoncillo,1
agonia,1
agoo,5
agop,1
agopian,3
agoratsios,8
agorin,1
agoris,1
agoropoulos,1
agoroudis,2
agosta,10
agosti,8
agostina,1
agostinho,5
agostini,27
agostinis,5
agostino,115
agosto,2
agoston,8
agoustis,1
agozzino,1
agra,3
agraaal,1
agrali,1
agranat,2
agranoff,1
agranovsky,1
agraviador,1
agrawaal,1
agrawal,11
agraz,1
agren,1
agres,2
agresta,33
agresti,7
agrez,1
agrfiotis,1
agridis,1
agrieina,1
agrillo,3
agriogiannis,1
agripanidis,1
agrotis,2
agrums,2
agsalakas,1
agst,5
agsten,1
agterhouis,1
agu,1
aguado,1
aguanta,1
aguas,6
aguayo,1
aguchi,1
